official_parcel_id,pin14,total_permits,residential_growth_permits,commercial_activity_permits,redevelopment_signal_permits,demolition_permits,high_value_permits,major_value_permits,total_permit_amount,first_permit_date,latest_permit_date,active_year_count,dominant_permit_segment,dominant_growth_signal,permit_signal_score_max,permit_signal_score_avg,current_activity_status
CFS-PARCEL-0149824887,56606595780000,4,1,3,0,0,3,3,3287198.0,2004-06-01,2025-05-16,3,commercial_activity,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149824888,56606595780000,4,1,3,0,0,3,3,3287198.0,2004-06-01,2025-05-16,3,commercial_activity,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149741921,46927427550000,4,4,0,0,0,3,1,3090000.0,2023-08-04,2024-12-20,2,residential_growth,major_growth,100.0,85.5,completed_historical
CFS-PARCEL-0149755529,55070379700000,4,3,1,0,0,4,1,2303441.0,2023-03-17,2025-06-06,2,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149808012,56214522960000,4,2,1,0,0,2,1,2123998.0,2009-11-01,2025-12-15,3,residential_growth,major_growth,100.0,69.0,completed_historical
CFS-PARCEL-0149751411,55092178890000,4,2,1,1,0,3,1,2099347.0,2025-11-07,2025-12-10,1,residential_growth,major_growth,100.0,92.25,active_construction
CFS-PARCEL-0149792305,56010198200000,4,1,3,0,0,2,1,2079420.0,2007-12-01,2024-05-23,3,commercial_activity,major_growth,100.0,85.0,active_construction
CFS-PARCEL-0149796186,56128249940000,4,2,2,0,0,3,1,2054710.0,2008-11-01,2025-05-21,3,commercial_activity,major_growth,100.0,86.5,completed_historical
CFS-PARCEL-0149733163,46724305650000,4,4,0,0,0,2,2,1900000.0,2025-08-12,2025-09-11,1,residential_growth,major_growth,100.0,90.0,active_construction
CFS-PARCEL-0149727430,45983967290000,4,4,0,0,0,4,1,1842219.48,2024-05-07,2025-12-02,2,residential_growth,major_growth,100.0,97.0,recently_issued
CFS-PARCEL-0149789019,56102354440000,4,3,0,0,1,2,1,1655000.0,2023-09-28,2025-02-12,3,residential_growth,major_growth,100.0,79.5,completed_historical
CFS-PARCEL-0149738941,46813542980000,4,2,0,0,2,2,1,1654274.0,2023-03-20,2023-10-30,1,demolition,redevelopment_signal,100.0,83.5,active_construction
CFS-PARCEL-0149749476,55079631960000,4,1,3,0,0,2,1,1624592.0,2018-08-27,2024-02-26,3,commercial_activity,major_growth,100.0,80.0,active_construction
CFS-PARCEL-0149727531,45979346770000,4,2,1,0,0,2,1,1566000.0,2007-02-01,2025-10-22,3,residential_growth,major_growth,100.0,68.0,active_construction
CFS-PARCEL-0149759628,55248825600000,4,2,0,2,0,2,2,1482470.0,2022-01-12,2024-06-20,3,residential_growth,major_growth,100.0,86.5,active_construction
CFS-PARCEL-0149773281,55435434920000,4,4,0,0,0,1,1,1473000.0,2025-04-17,2025-08-18,1,residential_growth,major_growth,100.0,86.5,active_construction
CFS-PARCEL-0149802064,56146001440000,4,0,4,0,0,3,1,1426800.0,2023-04-13,2024-01-11,2,commercial_activity,major_growth,100.0,91.0,recently_issued
CFS-PARCEL-0149740909,46909082160000,4,4,0,0,0,3,2,1383000.0,2022-04-06,2023-12-29,2,residential_growth,major_growth,100.0,88.0,active_construction
CFS-PARCEL-0149811754,56225213390000,4,2,2,0,0,2,1,1357500.0,2009-09-01,2025-11-21,3,commercial_activity,major_growth,100.0,80.5,active_construction
CFS-PARCEL-0149803330,56200375330000,4,0,4,0,0,2,1,1333050.0,2016-05-13,2025-02-19,2,commercial_activity,major_growth,100.0,81.0,active_construction
CFS-PARCEL-0149726611,45899218700000,4,0,3,0,0,2,2,1240000.0,2011-12-16,2025-09-09,2,commercial_activity,major_growth,100.0,74.5,completed_historical
CFS-PARCEL-0149767659,55343318310000,4,3,0,1,0,3,1,1132890.58,2022-03-02,2025-01-08,2,residential_growth,major_growth,100.0,82.25,completed_historical
CFS-PARCEL-0149770666,55391235620000,4,3,1,0,0,2,1,957321.0,2023-11-08,2025-08-12,2,residential_growth,major_growth,100.0,88.5,active_construction
CFS-PARCEL-0149808025,56211940950000,4,1,2,0,1,1,1,669595.0,2016-02-05,2024-09-12,2,commercial_activity,moderate_activity,100.0,78.5,active_construction
CFS-PARCEL-0149802396,56201325610000,4,1,1,2,0,2,1,655529.0,2013-10-25,2025-09-22,3,redevelopment_signal,major_growth,100.0,81.5,completed_historical
CFS-PARCEL-0149802397,56201333330000,4,1,2,0,0,1,1,642023.0,2012-09-24,2025-02-04,4,commercial_activity,major_growth,100.0,61.0,completed_historical
CFS-PARCEL-0149790029,56105928110000,4,2,1,0,0,1,1,641744.0,2021-07-08,2024-06-24,3,residential_growth,moderate_activity,100.0,68.5,active_construction
CFS-PARCEL-0149802108,56144203120000,4,4,0,0,0,1,1,641642.0,2007-03-01,2024-02-06,4,residential_growth,major_growth,100.0,78.5,active_construction
CFS-PARCEL-0149800803,56138555620000,4,0,1,1,1,1,1,615000.0,2020-05-29,2024-08-14,3,commercial_activity,redevelopment_signal,100.0,62.25,active_construction
CFS-PARCEL-0149800804,56138555620000,4,0,1,1,1,1,1,615000.0,2020-05-29,2024-08-14,3,commercial_activity,redevelopment_signal,100.0,62.25,active_construction
CFS-PARCEL-0149759993,55252159210000,4,2,0,0,1,1,1,566500.0,2015-07-08,2018-03-28,3,residential_growth,major_growth,100.0,69.0,no_recent_activity
CFS-PARCEL-0149726811,45898410220000,4,1,2,0,0,1,1,530678.0,2007-01-01,2022-08-08,2,commercial_activity,major_growth,100.0,63.0,active_construction
CFS-PARCEL-0149802161,56146012190000,3,3,0,0,0,3,3,69000000.0,2023-03-08,2023-03-08,1,residential_growth,major_growth,100.0,100.0,completed_historical
CFS-PARCEL-0149727768,45993862310000,3,1,1,0,0,1,1,16229175.0,2023-01-18,2023-12-21,1,residential_growth,major_growth,100.0,58.67,completed_historical
CFS-PARCEL-0149806113,56206805220000,3,1,1,0,0,3,1,4341130.0,2018-08-07,2025-09-17,2,commercial_activity,major_growth,100.0,75.33,active_construction
CFS-PARCEL-0149784414,56017445130000,3,1,2,0,0,2,1,4119451.0,2024-10-03,2025-07-17,2,commercial_activity,major_growth,100.0,94.67,active_construction
CFS-PARCEL-0149784454,56017445130000,3,1,2,0,0,2,1,4119451.0,2024-10-03,2025-07-17,2,commercial_activity,major_growth,100.0,94.67,active_construction
CFS-PARCEL-0149784455,56017445130000,3,1,2,0,0,2,1,4119451.0,2024-10-03,2025-07-17,2,commercial_activity,major_growth,100.0,94.67,active_construction
CFS-PARCEL-0149807852,56210881430000,3,1,2,0,0,1,1,3285500.0,2023-02-16,2025-06-05,2,commercial_activity,moderate_activity,100.0,78.67,completed_historical
CFS-PARCEL-0149803475,56200325970000,3,2,0,0,1,1,1,3205580.0,2024-07-08,2024-09-23,1,residential_growth,major_growth,100.0,80.67,completed_historical
CFS-PARCEL-0149755115,55171788120000,3,2,1,0,0,3,3,2878376.14,2023-08-07,2024-09-23,2,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149790987,56106124810000,3,1,2,0,0,2,2,2862002.0,2017-07-14,2024-09-05,2,commercial_activity,major_growth,100.0,90.67,active_construction
CFS-PARCEL-0149749166,55079548210000,3,2,1,0,0,1,1,2843900.0,2022-07-14,2023-11-17,2,residential_growth,major_growth,100.0,84.67,active_construction
CFS-PARCEL-0149752006,55094332610000,3,1,1,0,0,3,1,2645000.0,2021-06-18,2024-08-05,2,commercial_activity,major_growth,100.0,70.67,active_construction
CFS-PARCEL-0149810744,56221281600000,3,0,2,1,0,1,1,1589050.0,2016-01-20,2023-02-10,3,commercial_activity,major_growth,100.0,81.67,active_construction
CFS-PARCEL-0149744531,55061229820000,3,1,2,0,0,1,1,1381525.0,2022-12-15,2024-07-09,3,commercial_activity,moderate_activity,100.0,86.67,active_construction
CFS-PARCEL-0149740626,46832802240000,3,3,0,0,0,3,1,1324000.0,2022-12-06,2025-03-21,2,residential_growth,major_growth,100.0,89.33,completed_historical
CFS-PARCEL-0149780258,55772006200000,3,3,0,0,0,2,2,1268812.0,2022-07-28,2022-08-18,1,residential_growth,major_growth,100.0,90.0,active_construction
CFS-PARCEL-0149811795,56227661930000,3,1,2,0,0,1,1,1139456.0,2025-10-27,2025-12-19,1,commercial_activity,moderate_activity,100.0,86.67,active_construction
CFS-PARCEL-0149777214,55499019460000,3,3,0,0,0,2,2,1111500.0,2022-08-02,2023-10-06,2,residential_growth,major_growth,100.0,91.33,active_construction
CFS-PARCEL-0149776934,55338686360000,3,3,0,0,0,3,1,1108000.0,2017-04-13,2017-10-13,1,residential_growth,major_growth,100.0,90.0,no_recent_activity
CFS-PARCEL-0149776951,55338686360000,3,3,0,0,0,3,1,1108000.0,2017-04-13,2017-10-13,1,residential_growth,major_growth,100.0,90.0,no_recent_activity
CFS-PARCEL-0149779115,55676975740000,3,3,0,0,0,2,1,1042258.0,2023-03-20,2023-08-09,1,residential_growth,major_growth,100.0,90.0,active_construction
CFS-PARCEL-0149740659,46905050940000,3,0,2,1,0,1,1,1024000.0,2024-07-12,2025-02-11,2,commercial_activity,major_growth,100.0,81.0,completed_historical
CFS-PARCEL-0149752667,55097043030000,3,3,0,0,0,2,1,1003000.0,2024-03-04,2024-09-04,1,residential_growth,major_growth,100.0,86.0,completed_historical
CFS-PARCEL-0149793282,56119474400000,3,0,3,0,0,1,1,998956.0,2011-04-25,2023-07-24,2,commercial_activity,moderate_activity,100.0,78.0,active_construction
CFS-PARCEL-0149743496,46940054300000,3,3,0,0,0,1,1,971000.0,2022-04-11,2023-01-03,2,residential_growth,moderate_activity,100.0,85.33,active_construction
CFS-PARCEL-0149757689,55181766900000,3,3,0,0,0,2,1,964000.0,2021-06-04,2025-06-24,2,residential_growth,major_growth,100.0,86.67,completed_historical
CFS-PARCEL-0149750667,46910305290000,3,2,0,1,0,2,1,952000.0,2024-03-04,2024-10-14,1,residential_growth,major_growth,100.0,86.33,completed_historical
CFS-PARCEL-0149829168,56833684880000,3,2,0,0,0,2,1,950000.0,2022-11-14,2023-09-15,2,residential_growth,major_growth,100.0,66.0,completed_historical
CFS-PARCEL-0149829169,56833684880000,3,2,0,0,0,2,1,950000.0,2022-11-14,2023-09-15,2,residential_growth,major_growth,100.0,66.0,completed_historical
CFS-PARCEL-0149829170,56833684880000,3,2,0,0,0,2,1,950000.0,2022-11-14,2023-09-15,2,residential_growth,major_growth,100.0,66.0,completed_historical
CFS-PARCEL-0149829193,56833684880000,3,2,0,0,0,2,1,950000.0,2022-11-14,2023-09-15,2,residential_growth,major_growth,100.0,66.0,completed_historical
CFS-PARCEL-0149829194,56833684880000,3,2,0,0,0,2,1,950000.0,2022-11-14,2023-09-15,2,residential_growth,major_growth,100.0,66.0,completed_historical
CFS-PARCEL-0149829195,56833684880000,3,2,0,0,0,2,1,950000.0,2022-11-14,2023-09-15,2,residential_growth,major_growth,100.0,66.0,completed_historical
CFS-PARCEL-0149780446,55386174910000,3,1,0,0,1,1,1,915162.0,2020-08-03,2025-03-04,3,residential_growth,major_growth,100.0,60.67,completed_historical
CFS-PARCEL-0149828084,56719798430000,3,3,0,0,0,1,1,832713.0,2020-11-25,2025-03-13,3,residential_growth,moderate_activity,100.0,82.67,completed_historical
CFS-PARCEL-0149739283,46814784290000,3,2,1,0,0,2,1,810668.0,2025-02-19,2025-09-12,1,residential_growth,major_growth,100.0,89.33,active_construction
CFS-PARCEL-0149728453,45985566270000,3,0,3,0,0,1,1,766500.0,2019-11-18,2025-04-30,2,commercial_activity,moderate_activity,100.0,78.67,completed_historical
CFS-PARCEL-0149751853,46936080520000,3,3,0,0,0,1,1,739200.0,2023-11-29,2024-01-12,2,residential_growth,moderate_activity,100.0,85.33,recently_issued
CFS-PARCEL-0149784916,55493918830000,3,2,0,0,0,1,1,710000.0,2007-03-01,2024-11-08,3,residential_growth,major_growth,100.0,58.0,completed_historical
CFS-PARCEL-0149815912,56215292070000,3,1,2,0,0,1,1,704100.0,2019-09-26,2025-02-06,3,commercial_activity,moderate_activity,100.0,78.67,completed_historical
CFS-PARCEL-0149824456,56522160720000,3,3,0,0,0,2,1,701500.0,2024-10-28,2025-03-06,2,residential_growth,major_growth,100.0,84.67,recently_issued
CFS-PARCEL-0149803303,56203572190000,3,0,3,0,0,2,1,700042.0,2020-09-21,2025-09-22,2,commercial_activity,major_growth,100.0,84.67,active_construction
CFS-PARCEL-0149743418,46936210330000,3,3,0,0,0,3,1,700000.0,2023-04-27,2023-08-14,1,residential_growth,major_growth,100.0,93.33,active_construction
CFS-PARCEL-0149774991,55469070630000,3,3,0,0,0,2,1,661100.0,2022-09-26,2024-08-28,2,residential_growth,major_growth,100.0,86.0,completed_historical
CFS-PARCEL-0149812369,56230153360000,3,0,2,1,0,1,1,625471.0,2024-05-30,2025-09-24,2,commercial_activity,major_growth,100.0,78.33,completed_historical
CFS-PARCEL-0149787169,56036881110000,3,0,2,0,1,1,1,585713.0,2023-10-09,2025-06-04,3,commercial_activity,major_growth,100.0,80.0,recently_issued
CFS-PARCEL-0149774733,55469174100000,3,1,1,1,0,1,1,553000.0,2021-03-23,2022-06-22,2,residential_growth,major_growth,100.0,77.67,no_recent_activity
CFS-PARCEL-0149830030,56716851550000,3,3,0,0,0,1,1,546688.0,2024-02-26,2024-12-18,1,residential_growth,moderate_activity,100.0,77.33,completed_historical
CFS-PARCEL-0149825131,56302349940000,3,2,0,0,1,1,1,539140.0,2024-07-15,2025-11-04,2,residential_growth,major_growth,100.0,79.33,active_construction
CFS-PARCEL-0149727286,45993028480000,2,1,1,0,0,2,2,17594274.0,2023-05-15,2023-08-02,1,commercial_activity,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149742607,46939276850000,2,2,0,0,0,2,1,16047371.0,2021-03-17,2024-08-01,2,residential_growth,major_growth,100.0,93.0,active_construction
CFS-PARCEL-0149727526,45987418850000,2,2,0,0,0,2,2,14004964.0,2024-10-09,2024-10-09,1,residential_growth,major_growth,100.0,100.0,completed_historical
CFS-PARCEL-0149727347,45990147840000,2,1,1,0,0,1,1,7580000.0,2025-06-30,2025-10-29,1,residential_growth,major_growth,100.0,90.0,recently_issued
CFS-PARCEL-0149727619,45987543540000,2,2,0,0,0,1,1,7012482.0,2024-10-09,2024-11-27,1,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149727620,45987543540000,2,2,0,0,0,1,1,7012482.0,2024-10-09,2024-11-27,1,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149759732,55249771580000,2,2,0,0,0,2,1,4079634.0,2025-02-10,2025-10-15,1,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149811894,56228617750000,2,1,1,0,0,1,1,3999996.0,2025-06-09,2025-10-16,1,residential_growth,major_growth,100.0,84.0,active_construction
CFS-PARCEL-0149811922,56228617750000,2,1,1,0,0,1,1,3999996.0,2025-06-09,2025-10-16,1,residential_growth,major_growth,100.0,84.0,active_construction
CFS-PARCEL-0149727101,45983838130000,2,2,0,0,0,1,1,3902400.0,2025-05-30,2025-07-11,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149804310,56205794830000,2,0,1,0,0,1,1,3885956.0,2019-10-29,2025-07-15,2,commercial_activity,major_growth,100.0,64.0,active_construction
CFS-PARCEL-0149742079,46918717750000,2,1,1,0,0,1,1,3429237.0,2025-03-06,2025-04-10,1,residential_growth,major_growth,100.0,85.0,active_construction
CFS-PARCEL-0149736503,45997826100000,2,2,0,0,0,2,2,3189172.3,2025-01-27,2025-11-24,1,residential_growth,major_growth,100.0,100.0,recently_issued
CFS-PARCEL-0149758539,55191478600000,2,2,0,0,0,1,1,3066000.0,2025-09-15,2025-10-24,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149768698,55381884250000,2,1,0,0,1,1,1,2802000.0,2024-10-24,2025-12-23,2,residential_growth,major_growth,100.0,80.0,active_construction
CFS-PARCEL-0149792745,56116909370000,2,1,1,0,0,1,1,2104164.0,2025-06-19,2025-06-20,1,residential_growth,major_growth,100.0,84.0,active_construction
CFS-PARCEL-0149740048,46831053470000,2,2,0,0,0,2,2,1900000.0,2022-01-10,2022-01-10,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149735273,46801921120000,2,2,0,0,0,2,2,1872924.0,2024-01-03,2024-01-03,1,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149736036,45990187430000,2,1,1,0,0,1,1,1745500.0,2022-02-17,2022-11-09,1,residential_growth,major_growth,100.0,88.0,no_recent_activity
CFS-PARCEL-0149741973,46919873690000,2,1,1,0,0,2,2,1680000.0,2024-05-09,2024-05-14,1,commercial_activity,major_growth,100.0,100.0,completed_historical
CFS-PARCEL-0149738953,46817651850000,2,2,0,0,0,2,2,1600000.0,2023-01-09,2024-09-06,2,residential_growth,major_growth,100.0,98.0,active_construction
CFS-PARCEL-0149826370,56701363570000,2,1,0,0,1,1,1,1570000.0,2024-02-29,2025-10-02,2,residential_growth,major_growth,100.0,86.0,active_construction
CFS-PARCEL-0149747842,55074526360000,2,1,1,0,0,1,1,1557828.24,2024-09-18,2025-04-16,2,residential_growth,major_growth,100.0,88.0,completed_historical
CFS-PARCEL-0149740821,46834643420000,2,1,0,0,1,1,1,1513000.0,2023-12-06,2025-06-30,2,residential_growth,major_growth,100.0,82.0,active_construction
CFS-PARCEL-0149830285,56916723090000,2,2,0,0,0,2,1,1477000.0,2024-09-25,2025-01-08,2,residential_growth,major_growth,100.0,92.0,completed_historical
CFS-PARCEL-0149828429,56728970370000,2,2,0,0,0,2,1,1430000.0,2025-09-30,2025-09-30,1,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149736025,46808280150000,2,1,0,0,0,1,1,1407625.0,2015-08-07,2015-09-18,1,residential_growth,major_growth,100.0,58.0,no_recent_activity
CFS-PARCEL-0149782730,55447414580000,2,1,0,0,0,1,1,1237450.0,2016-06-17,2016-10-21,1,residential_growth,major_growth,100.0,71.0,no_recent_activity
CFS-PARCEL-0149741955,46927702140000,2,2,0,0,0,2,1,1171328.0,2022-06-02,2023-05-17,2,residential_growth,major_growth,100.0,94.0,recently_issued
CFS-PARCEL-0149827871,56719981850000,2,2,0,0,0,1,1,1149600.0,2024-07-03,2025-02-14,2,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149795035,56124376620000,2,1,0,0,1,1,1,1065420.0,2024-01-12,2024-02-26,1,residential_growth,major_growth,100.0,80.0,completed_historical
CFS-PARCEL-0149774262,55447239550000,2,1,0,0,0,1,1,1018975.0,2018-04-12,2023-08-22,2,residential_growth,major_growth,100.0,61.0,active_construction
CFS-PARCEL-0149742428,46929972850000,2,1,0,0,0,1,1,1000000.0,2007-03-01,2024-03-06,2,residential_growth,major_growth,100.0,54.0,completed_historical
CFS-PARCEL-0149823448,56427282610000,2,2,0,0,0,2,1,995000.0,2024-03-12,2025-04-28,2,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149787524,56041120320000,2,2,0,0,0,2,1,954000.0,2024-09-18,2025-07-23,2,residential_growth,major_growth,100.0,92.0,completed_historical
CFS-PARCEL-0149765119,55173366990000,2,2,0,0,0,2,1,945523.0,2025-02-19,2025-03-14,1,residential_growth,major_growth,100.0,96.0,active_construction
CFS-PARCEL-0149740404,46828218520000,2,2,0,0,0,1,1,917000.0,2024-03-22,2024-05-02,1,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149824047,56520894620000,2,2,0,0,0,1,1,903000.0,2024-06-11,2025-03-04,2,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149759631,55249311640000,2,2,0,0,0,1,1,880000.0,2023-03-31,2023-04-04,1,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149739502,46821765900000,2,1,0,0,1,1,1,854000.0,2024-07-10,2025-08-20,2,residential_growth,major_growth,100.0,86.0,active_construction
CFS-PARCEL-0149751099,46928338460000,2,2,0,0,0,2,1,853037.0,2022-06-08,2024-02-29,2,residential_growth,major_growth,100.0,96.0,recently_issued
CFS-PARCEL-0149800557,56139416910000,2,1,1,0,0,1,1,837052.0,2023-07-19,2024-09-17,2,residential_growth,major_growth,100.0,86.0,recently_issued
CFS-PARCEL-0149774763,55459607390000,2,2,0,0,0,1,1,830000.0,2024-05-22,2024-09-17,1,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149825045,56611760460000,2,2,0,0,0,2,1,810000.0,2022-08-24,2025-03-21,2,residential_growth,major_growth,100.0,92.0,completed_historical
CFS-PARCEL-0149791503,56107262910000,2,1,0,0,0,1,1,809811.0,2021-02-02,2021-04-28,1,residential_growth,major_growth,100.0,54.0,no_recent_activity
CFS-PARCEL-0149827851,56716488760000,2,2,0,0,0,1,1,786500.0,2022-04-21,2024-06-25,2,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149775876,55481283290000,2,2,0,0,0,1,1,783000.0,2025-02-07,2025-02-07,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149755726,55174143070000,2,2,0,0,0,1,1,780000.0,2023-02-03,2024-05-06,2,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149774716,55464111970000,2,2,0,0,0,1,1,765000.0,2020-06-12,2021-07-22,2,residential_growth,major_growth,100.0,84.0,no_recent_activity
CFS-PARCEL-0149759551,55249424660000,2,2,0,0,0,2,1,739434.0,2021-08-12,2022-01-26,2,residential_growth,major_growth,100.0,92.0,no_recent_activity
CFS-PARCEL-0149741417,46912634860000,2,2,0,0,0,1,1,704000.0,2022-03-23,2022-10-20,1,residential_growth,major_growth,100.0,89.0,active_construction
CFS-PARCEL-0149779782,55676969970000,2,2,0,0,0,1,1,702400.0,2024-07-26,2024-09-19,1,residential_growth,major_growth,100.0,85.0,active_construction
CFS-PARCEL-0149784969,55498181930000,2,2,0,0,0,1,1,688466.0,2022-04-13,2023-02-22,2,residential_growth,major_growth,100.0,89.0,active_construction
CFS-PARCEL-0149775093,55477754030000,2,2,0,0,0,1,1,686783.48,2025-07-30,2025-07-30,1,residential_growth,major_growth,100.0,87.0,active_construction
CFS-PARCEL-0149775485,55469081490000,2,2,0,0,0,1,1,673300.0,2023-08-18,2025-01-02,2,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149767078,55351705270000,2,2,0,0,0,1,1,672000.0,2024-01-10,2025-04-02,2,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149779580,55684478680000,2,2,0,0,0,2,1,653572.0,2019-05-29,2023-10-25,2,residential_growth,major_growth,100.0,94.0,recently_issued
CFS-PARCEL-0149828368,56731104430000,2,1,0,0,0,2,1,652638.0,2021-01-15,2022-09-21,2,residential_growth,major_growth,100.0,73.0,no_recent_activity
CFS-PARCEL-0149824068,56524257190000,2,2,0,0,0,1,1,650000.0,2025-06-24,2025-06-24,1,residential_growth,major_growth,100.0,84.0,active_construction
CFS-PARCEL-0149824114,56529589850000,2,2,0,0,0,1,1,645000.0,2020-12-01,2024-06-27,2,residential_growth,major_growth,100.0,88.0,active_construction
CFS-PARCEL-0149741857,46922522680000,2,2,0,0,0,1,1,635000.0,2023-01-03,2023-05-24,1,residential_growth,major_growth,100.0,89.0,active_construction
CFS-PARCEL-0149780590,55785513550000,2,2,0,0,0,1,1,625000.0,2023-08-11,2023-08-21,1,residential_growth,major_growth,100.0,89.0,recently_issued
CFS-PARCEL-0149781841,55430636420000,2,2,0,0,0,2,1,625000.0,2017-03-17,2017-04-08,1,residential_growth,major_growth,100.0,92.0,no_recent_activity
CFS-PARCEL-0149780521,55771088030000,2,1,0,1,0,1,1,616600.0,2024-12-27,2025-11-24,2,residential_growth,major_growth,100.0,83.5,completed_historical
CFS-PARCEL-0149777825,55580996440000,2,1,0,0,0,1,1,611000.0,2021-10-08,2022-04-26,2,residential_growth,major_growth,100.0,71.0,active_construction
CFS-PARCEL-0149783156,55450731330000,2,1,0,0,1,1,1,599711.0,2025-04-02,2025-06-13,1,residential_growth,major_growth,100.0,84.0,completed_historical
CFS-PARCEL-0149824435,56522120080000,2,2,0,0,0,1,1,596699.0,2024-11-21,2025-07-21,2,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149815518,56235619370000,2,2,0,0,0,1,1,574724.0,2023-07-28,2024-02-09,2,residential_growth,major_growth,100.0,91.0,active_construction
CFS-PARCEL-0149824581,56528463830000,2,2,0,0,0,1,1,570000.0,2022-01-28,2025-10-02,2,residential_growth,major_growth,100.0,89.0,recently_issued
CFS-PARCEL-0149776610,55532648660000,2,2,0,0,0,1,1,530000.0,2025-03-26,2025-03-26,1,residential_growth,major_growth,100.0,87.0,completed_historical
CFS-PARCEL-0149775288,55459897280000,2,2,0,0,0,1,1,524200.0,2022-04-22,2022-04-22,1,residential_growth,major_growth,100.0,84.0,no_recent_activity
CFS-PARCEL-0149779165,55674236400000,2,1,0,0,1,1,1,518000.0,2024-03-01,2024-05-21,1,residential_growth,major_growth,100.0,84.0,active_construction
CFS-PARCEL-0149742061,46917763310000,1,1,0,0,0,1,1,7738965.0,2025-03-06,2025-03-06,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149782451,56007085600000,1,1,0,0,0,1,1,6630493.0,2025-05-01,2025-05-01,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149787073,56034012040000,1,1,0,0,0,1,1,4130000.0,2024-12-05,2024-12-05,1,residential_growth,major_growth,100.0,100.0,recently_issued
CFS-PARCEL-0149726699,45898914030000,1,0,1,0,0,1,1,4108676.0,2024-06-25,2024-06-25,1,commercial_activity,major_growth,100.0,100.0,recently_issued
CFS-PARCEL-0149727408,45981860890000,1,0,1,0,0,1,1,3990000.0,2025-11-25,2025-11-25,1,commercial_activity,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149773099,55443871640000,1,1,0,0,0,1,1,3642212.0,2021-10-07,2021-10-07,1,residential_growth,major_growth,100.0,100.0,no_recent_activity
CFS-PARCEL-0149773309,55437973830000,1,1,0,0,0,1,1,3284005.0,2025-07-22,2025-07-22,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149766270,55298607500000,1,1,0,0,0,1,1,3170000.0,2025-09-30,2025-09-30,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149778930,55597646140000,1,1,0,0,0,1,1,2260000.0,2021-06-29,2021-06-29,1,residential_growth,major_growth,100.0,100.0,no_recent_activity
CFS-PARCEL-0149738263,46814640640000,1,1,0,0,0,1,1,2200000.0,2025-09-30,2025-09-30,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149754182,55061268250000,1,1,0,0,0,1,1,2093061.0,2025-10-21,2025-10-21,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149757982,55194440450000,1,1,0,0,0,1,1,1997446.0,2022-12-02,2022-12-02,1,residential_growth,major_growth,100.0,100.0,no_recent_activity
CFS-PARCEL-0149745316,55061361150000,1,1,0,0,0,1,1,1930000.0,2025-09-10,2025-09-10,1,residential_growth,major_growth,100.0,100.0,active_construction
CFS-PARCEL-0149807232,56213087940000,1,1,0,0,0,1,1,1808113.4,2024-12-17,2024-12-17,1,residential_growth,major_growth,100.0,100.0,completed_historical
CFS-PARCEL-0149807419,56213087520000,1,1,0,0,0,1,1,1808113.4,2024-12-17,2024-12-17,1,residential_growth,major_growth,100.0,100.0,completed_historical
CFS-PARCEL-0149807420,56213087830000,1,1,0,0,0,1,1,1808113.4,2024-12-17,2024-12-17,1,residential_growth,major_growth,100.0,100.0,completed_historical
