"B1_ALT_ID","B1_APP_TYPE_ALIAS","B1_FILE_DD","address","parcelNum","CO_Issued","CO_Date"
"BU2026-00433","Building Residential New","2026-02-17 00:00:00","1340 WRENN ST KANNAPOLIS, NC 28081","56028796180000","0",""
"BU2026-00434","Building Residential New","2026-02-17 00:00:00","6107 CANTON DR, AC# KANNAPOLIS, NC 28027","46929150580000","0",""
"BU2026-00407","Building Residential New","2026-02-16 00:00:00","1640 GOSSAGE LN NW, AC# CONCORD, NC 28027","46814884730000","0",""
"BU2026-00408","Building Residential New","2026-02-16 00:00:00","180 MAY ST NE, AC# CONCORD, NC 28025","56218183770000","0",""
"BU2026-00410","Building Residential New","2026-02-16 00:00:00","10223 RAINIER TRAIL DR NW, AC# HUNTERSVILLE, NC 28078","46718083630000","0",""
"BU2026-00411","Building Residential New","2026-02-16 00:00:00","10221 RAINIER TRAIL DR NW, AC# HUNTERSVILLE, NC 28078","46718083630000","0",""
"BU2026-00412","Building Residential New","2026-02-16 00:00:00","10219 RAINIER TRAIL DR NW, AC# HUNTERSVILLE, NC 28078","46718083630000","0",""
"BU2026-00395","Building Residential New","2026-02-13 00:00:00","10225 RAINIER TRAIL DR NW, AC# HUNTERSVILLE, NC 28078","46718083630000","0",""
"BU2026-00401","Building Residential New","2026-02-13 00:00:00","3911 ELKWOOD CT, AC# CONCORD, NC 28025","56500223770000","0",""
"BU2026-00379","Building Residential New","2026-02-12 00:00:00","7016 BIL MAR DR, AC# HARRISBURG, NC 28075","55174541600000","0",""
"BU2026-00387","Building Residential New","2026-02-12 00:00:00","6344 BUSCH WAY, AC# MIDLAND, NC 28107","55643943020000","1","2026-04-24 00:00:00"
"BU2026-00390","Building Residential New","2026-02-12 00:00:00","10213 RAINIER TRAIL DR NW, AC# HUNTERSVILLE, NC 28078","46718083630000","0",""
"BU2026-00391","Building Residential New","2026-02-12 00:00:00","10211 RAINIER TRAIL DR NW, AC# HUNTERSVILLE, NC 28078","46718083630000","0",""
"BU2026-00393","Building Residential New","2026-02-12 00:00:00","10209 RAINIER TRAIL DR NW, AC# HUNTERSVILLE, NC 28078","46718083630000","0",""
"BU2026-00371","Building Residential New","2026-02-11 00:00:00","323 WINDY RUSH RD, AC# KANNAPOLIS, NC 28081","56124995990000","0",""
"BU2026-00373","Building Residential New","2026-02-11 00:00:00","2945 SWEET GRASS LN SW, AC# CONCORD, NC 28027","55096631230000","0",""
"BU2026-00374","Building Residential New","2026-02-11 00:00:00","2947 SWEET GRASS LN SW, AC# CONCORD, NC 28027","55096631020000","0",""
"BU2026-00353","Building Residential New","2026-02-10 00:00:00","3422 CHAROLAIS LN HARRISBURG, NC 28075","55173497120000","0",""
"BU2026-00354","Building Residential New","2026-02-10 00:00:00","2579 CORNELIUS PL NW, AC# CONCORD, NC 28027","56115198750000","0",""
"BU2026-00356","Building Residential New","2026-02-10 00:00:00","2941 SWEET GRASS LN SW CONCORD, NC 28027","55096631650000","0",""
"BU2026-00357","Building Residential New","2026-02-10 00:00:00","2943 SWEET GRASS LN SW, AC# CONCORD, NC 28027","55096631440000","0",""
"BU2026-00365","Building Residential New","2026-02-10 00:00:00","2965 SWEET GRASS LN SW CONCORD, NC 28027","55096610310000","0",""
"BU2026-00366","Building Residential New","2026-02-10 00:00:00","2967 SWEET GRASS LN SW CONCORD, NC 28027","55096610200000","0",""
"BU2026-00367","Building Residential New","2026-02-10 00:00:00","2969 SWEET GRASS LN SW, AC# CONCORD, NC 28027","55096519090000","0",""
"BU2026-00368","Building Residential New","2026-02-10 00:00:00","2971 SWEET GRASS LN SW, AC# CONCORD, NC 28027","55096509880000","0",""
"BU2026-00369","Building Residential New","2026-02-10 00:00:00","2973 SWEET GRASS LN SW, AC# CONCORD, NC 28027","55096509760000","0",""
"BU2026-00370","Building Residential New","2026-02-10 00:00:00","12501 FORAGER PL, AC# MIDLAND, NC 28107","55447829780000","1","2026-06-03 00:00:00"
"BU2026-00344","Building Residential New","2026-02-09 00:00:00","3220 TRAMORE DR HARRISBURG, NC 28075","55163156820000","0",""
"BU2026-00346","Building Residential New","2026-02-09 00:00:00","1231 WHITE BIRCH AVE NW, AC# HUNTERSVILLE, NC 28078","46717301970000","0",""
"BU2026-00349","Building Residential New","2026-02-09 00:00:00","1233 WHITE BIRCH AVE NW, AC# HUNTERSVILLE, NC 28078","46717301970000","0",""
"BU2026-00351","Building Residential New","2026-02-09 00:00:00","1235 WHITE BIRCH AVE NW HUNTERSVILLE, NC 28078","46717301970000","0",""
"BU2026-00335","Building Residential New","2026-02-06 00:00:00","6335 BUSCH WAY, AC# MIDLAND, NC 28107","55643945110000","1","2026-05-04 00:00:00"
"BU2026-00337","Building Residential New","2026-02-06 00:00:00","402 PLEASANT AVE, AC# KANNAPOLIS, NC 28081","56133906300000","1","2026-05-20 00:00:00"
"BU2026-00340","Building Residential New","2026-02-06 00:00:00","1700 CHAPMAN AVE KANNAPOLIS, NC 28081","154 052","1","2026-04-28 00:00:00"
"BU2026-00324","Building Residential New","2026-02-05 00:00:00","220 HILLTOP AVE SW, LT# CONCORD, NC 28025","56208425820000","1","2026-05-12 00:00:00"
"BU2026-00326","Building Residential New","2026-02-05 00:00:00","3431 CHAROLAIS LN HARRISBURG, NC 28075","55173485340000","0",""
"BU2026-00327","Building Residential New","2026-02-05 00:00:00","7103 BIL MAR DR, AC# HARRISBURG, NC 28075","55173488880000","0",""
"BU2026-00329","Building Residential New","2026-02-05 00:00:00","1150 SLOOP AVE KANNAPOLIS, NC 28083","151 083","1","2026-05-06 00:00:00"
"BU2026-00311","Building Residential New","2026-02-04 00:00:00","7041 BIL MAR DR, AC# HARRISBURG, NC 28075","55174418960000","0",""
"BU2026-00313","Building Residential New","2026-02-04 00:00:00","12004 MUSCADINE CT, AC# MIDLAND, NC 28107","55642955360000","1","2026-04-20 00:00:00"
"BU2026-00318","Building Residential New","2026-02-04 00:00:00","6430 HONOR AVE, AC# MIDLAND, NC 28107","55642944970000","1","2026-04-20 00:00:00"
"BU2026-00299","Building Residential New","2026-02-03 00:00:00","247 PATTERSON AVE SE, LT# CONCORD, NC 28025","56301929430000","1","2026-05-13 00:00:00"
"BU2026-00300","Building Residential New","2026-02-03 00:00:00","9241 MOSS PLANTATION AVE NW, AC# CONCORD, NC 28027","46815752360000","0",""
"BU2026-00303","Building Residential New","2026-02-03 00:00:00","901 W 8TH ST KANNAPOLIS, NC 28081","148 102","1","2026-05-18 00:00:00"
"BU2026-00304","Building Residential New","2026-02-03 00:00:00","9339 MOSS PLANTATION AVE NW, AC# CONCORD, NC 28027","46815810370000","0",""
"BU2026-00305","Building Residential New","2026-02-03 00:00:00","1648 GOSSAGE LN NW, AC# CONCORD, NC 28027","46814873860000","0",""
"BU2026-00306","Building Residential New","2026-02-03 00:00:00","1660 GOSSAGE LN NW, AC# CONCORD, NC 28027","46814871580000","0",""
"BU2026-00307","Building Residential New","2026-02-03 00:00:00","1619 GOSSAGE LN NW, AC# CONCORD, NC 28027","46815813650000","0",""
"BU2026-00289","Building Residential New","2026-02-02 00:00:00","8375 ASHVALE STREET NW ST NW CONCORD, NC 28027","46817211570000","0",""
"BU2026-00292","Building Residential New","2026-02-02 00:00:00","3177 TRAMORE DR HARRISBURG, NC 28075","55163194240000","0",""
"BU2026-00293","Building Residential New","2026-02-02 00:00:00","6913 GLEN ABBEY CIR MT PLEASANT, NC 28124","56605619550000","0",""
"BU2026-00296","Building Residential New","2026-02-02 00:00:00","1409 HUNTINGDON RD KANNAPOLIS, NC 28081","56130027740000","1","2026-06-04 00:00:00"
"BU2026-00260","Building Residential New","2026-01-30 00:00:00","675 FISHER ST, AC# KANNAPOLIS, NC 28027","56124329630000","0",""
"BU2026-00277","Building Residential New","2026-01-30 00:00:00","3423 CHAROLAIS LN HARRISBURG, NC 28075","55173495040000","1","2026-05-22 00:00:00"
"BU2026-00284","Building Residential New","2026-01-30 00:00:00","274 BELLHAVEN PL NW CONCORD, NC 28027","56117543670000","1","2026-05-22 00:00:00"
"BU2026-00287","Building Residential New","2026-01-30 00:00:00","2700 PINECLIFF DRIVE DR KANNAPOLIS, NC 28027","46820308860000","0",""
"BU2026-00242","Building Residential New","2026-01-29 00:00:00","6591 GRINNELL TRL, AC# CONCORD, NC 28025","55674658540000","0",""
"BU2026-00243","Building Residential New","2026-01-29 00:00:00","9993 MANOR VISTA TRL, AC# KANNAPOLIS, NC 28027","46728464180000","1","2026-04-26 00:00:00"
"BU2026-00244","Building Residential New","2026-01-29 00:00:00","10059 CANNON VISTA LN, AC# KANNAPOLIS, NC 28027","46728443690000","1","2026-05-01 00:00:00"
"BU2026-00245","Building Residential New","2026-01-29 00:00:00","10060 CANNON VISTA LN, AC# KANNAPOLIS, NC 28027","46728464510000","1","2026-04-26 00:00:00"
"BU2026-00246","Building Residential New","2026-01-29 00:00:00","10005 MANOR VISTA TRL, AC# KANNAPOLIS, NC 28027","46728444870000","1","2026-05-01 00:00:00"
"BU2026-00247","Building Residential New","2026-01-29 00:00:00","3161 TRAMORE DR HARRISBURG, NC 28075","55164104860000","0",""
"BU2026-00249","Building Residential New","2026-01-29 00:00:00","2108 MOOSE RD KANNAPOLIS, NC 28083","158 07401","1","2026-04-16 00:00:00"
"BU2026-00250","Building Residential New","2026-01-29 00:00:00","615 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816177670000","0",""
"BU2026-00253","Building Residential New","2026-01-29 00:00:00","12500 FORAGER PL, AC# MIDLAND, NC 28107","55447819670000","1","2026-05-19 00:00:00"
"BU2026-00222","Building Residential New","2026-01-28 00:00:00","3213 TRAMORE DR HARRISBURG, NC 28075","55163163970000","0",""
"BU2026-00223","Building Residential New","2026-01-28 00:00:00","1656 GOSSAGE LN NW, AC# CONCORD, NC 28027","46814872540000","0",""
"BU2026-00225","Building Residential New","2026-01-28 00:00:00","302 SYCAMORE AVE SW CONCORD, NC 28025","56207405110000","0",""
"BU2026-00227","Building Residential New","2026-01-28 00:00:00","160 BROOKWOOD AVE NE, AC# CONCORD, NC 28025","56217335130000","0",""
"BU2026-00228","Building Residential New","2026-01-28 00:00:00","162 BROOKWOOD AVE NE, AC# CONCORD, NC 28025","56217335430000","0",""
"BU2026-00229","Building Residential New","2026-01-28 00:00:00","158 BROOKWOOD AVE NE, AC# CONCORD, NC 28025","56217335010000","0",""
"BU2026-00230","Building Residential New","2026-01-28 00:00:00","304 SYCAMORE AVE SW CONCORD, NC 28025","56206494990000","0",""
"BU2026-00231","Building Residential New","2026-01-28 00:00:00","2915 VISTA END TRL, AC# KANNAPOLIS, NC 28027","46728425280000","1","2026-05-27 00:00:00"
"BU2026-00233","Building Residential New","2026-01-28 00:00:00","2911 VISTA END TRL, AC# KANNAPOLIS, NC 28027","46728424380000","0",""
"BU2026-00234","Building Residential New","2026-01-28 00:00:00","2901 VISTA END TRL, AC# KANNAPOLIS, NC 28027","46728433560000","1","2026-05-29 00:00:00"
"BU2026-00239","Building Residential New","2026-01-28 00:00:00","2905 VISTA END TRL, AC# KANNAPOLIS, NC 28027","46728424320000","0",""
"BU2026-00206","Building Residential New","2026-01-27 00:00:00","3010 SIDES RD, AC# KANNAPOLIS, NC 28083","56333531900000","1","2026-05-04 00:00:00"
"BU2026-00208","Building Residential New","2026-01-27 00:00:00","5423 ARNOLD WAY, AC# CONCORD, NC 28025","56507999040000","1","2026-03-31 00:00:00"
"BU2026-00210","Building Residential New","2026-01-27 00:00:00","2407 N MAIN ST A KANNAPOLIS, NC 28081","160 044","0",""
"BU2026-00218","Building Residential New","2026-01-27 00:00:00","1201 GUINN AVE KANNAPOLIS, NC 28083","158 434","0",""
"BU2026-00217","Building Commercial New","2026-01-27 00:00:00","5130 NORTHWEST CABARRUS DR CONCORD, NC 28027","56024325590000","0",""
"BU2026-00201","Building Commercial New","2026-01-23 00:00:00","2341 COLDWATER RIDGE DR, AC# KANNAPOLIS, NC 28083","56225889290000","0",""
"BU2026-00195","Building Residential New","2026-01-23 00:00:00","250 COLTON PL NE CONCORD, NC 28025","56311479540000","0",""
"BU2026-00196","Building Residential New","2026-01-23 00:00:00","8115 CHILKOOT LN, AC# LOCUST, NC 28097","55763725840000","0",""
"BU2026-00199","Building Residential New","2026-01-23 00:00:00","4846 CLUB VIEW DR, LT# CONCORD, NC 28025","55583559420000","1","2026-05-01 00:00:00"
"BU2026-00200","Building Residential New","2026-01-23 00:00:00","3204 TRAMORE DR HARRISBURG, NC 28075","55163176350000","0",""
"BU2026-00179","Building Residential New","2026-01-22 00:00:00","3089 TRAMORE DR HARRISBURG, NC 28075","55164148550000","1","2026-06-09 00:00:00"
"BU2026-00180","Building Residential New","2026-01-22 00:00:00","1405 SANCTUARY ST KANNAPOLIS, NC 28083","158B014","1","2026-05-14 00:00:00"
"BU2026-00182","Building Residential New","2026-01-22 00:00:00","13526 STERLING CIR MIDLAND, NC 28107","55444391690000","0",""
"BU2026-00187","Building Residential New","2026-01-22 00:00:00","244 COLTON PL NE CONCORD, NC 28025","56311478960000","0",""
"BU2026-00192","Building Residential New","2026-01-22 00:00:00","452 VOYAGER LN NE CONCORD, NC 28025","56311486310000","0",""
"BU2026-00193","Building Residential New","2026-01-22 00:00:00","210 SILVER CREEK RD, AC# CONCORD, NC 28025","56500950750000","0",""
"BU2026-00159","Building Residential New","2026-01-21 00:00:00","2708 YEAGER DR NW CONCORD, NC 28027","56107405320000","0",""
"BU2026-00160","Building Residential New","2026-01-21 00:00:00","605 HURON ST, LT# KANNAPOLIS, NC 28083","56137648220000","1","2026-06-08 00:00:00"
"BU2026-00161","Building Residential New","2026-01-21 00:00:00","2706 YEAGER DR NW CONCORD, NC 28027","56107405630000","0",""
"BU2026-00163","Building Residential New","2026-01-21 00:00:00","219 LAKEVIEW DR, LT# HARRISBURG, NC 28075","55071603940000","0",""
"BU2026-00164","Building Residential New","2026-01-21 00:00:00","2704 YEAGER DR NW CONCORD, NC 28027","56107405840000","0",""
"BU2026-00167","Building Residential New","2026-01-21 00:00:00","1211 CLIFTON ST, AC# A KANNAPOLIS, NC 28081","56131715650000","0",""
"BU2026-00168","Building Residential New","2026-01-21 00:00:00","2702 YEAGER DR NW CONCORD, NC 28027","56107415150000","0",""
"BU2026-00174","Building Residential New","2026-01-21 00:00:00","214 ARIZONA PL NW, LT# CONCORD, NC 28027","56012172600000","1","2026-04-22 00:00:00"
"BU2026-00175","Building Residential New","2026-01-21 00:00:00","614 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816189140000","1","2026-05-19 00:00:00"
"BU2026-00177","Building Residential New","2026-01-21 00:00:00","10011 MANOR VISTA TRL, AC# KANNAPOLIS, NC 28027","46728434650000","1","2026-05-01 00:00:00"
"BU2026-00145","Building Residential New","2026-01-20 00:00:00","6485 SAPLING WOODS LN, AC# KANNAPOLIS, NC 28081","46948119580000","0",""
"BU2026-00148","Building Residential New","2026-01-20 00:00:00","2955 BALLENGER STREET ST KANNAPOLIS, NC 28027","46820368230000","1","2026-06-11 00:00:00"
"BU2026-00149","Building Residential New","2026-01-20 00:00:00","489 SAND DUNES DR KANNAPOLIS, NC 28081","154I150","1","2026-06-03 00:00:00"
"BU2026-00152","Building Residential New","2026-01-20 00:00:00","7033 BIL MAR DR, AC# HARRISBURG, NC 28075","55174428750000","1","2026-06-05 00:00:00"
"BU2026-00137","Building Residential New","2026-01-16 00:00:00","502 SAND DUNES DR KANNAPOLIS, NC 28081","154I068","0",""
"BU2026-00138","Building Residential New","2026-01-16 00:00:00","7655 FLOWES STORE RD, AC# CONCORD, NC 28025","55378220610000","0",""
"BU2026-00140","Building Residential New","2026-01-16 00:00:00","508 SAND DUNES DR KANNAPOLIS, NC 28081","55452805270000","0",""
"BU2026-00143","Building Residential New","2026-01-16 00:00:00","483 SAND DUNES DR KANNAPOLIS, NC 28081","154I149","1","2026-06-09 00:00:00"
"BU2026-00124","Building Residential New","2026-01-15 00:00:00","8118 CHILKOOT LN, AC# LOCUST, NC 28097","55763716680000","1","2026-05-21 00:00:00"
"BU2026-00128","Building Residential New","2026-01-15 00:00:00","7104 BIL MAR DR, AC# HARRISBURG, NC 28075","55173581740000","1","2026-06-05 00:00:00"
"BU2026-00131","Building Residential New","2026-01-15 00:00:00","618 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816179550000","1","2026-06-10 00:00:00"
"BU2026-00117","Building Residential New","2026-01-14 00:00:00","295 W 18TH ST KANNAPOLIS, NC 28081","154I014","1","2026-06-02 00:00:00"
"BU2026-00118","Building Residential New","2026-01-14 00:00:00","3990 SUNSET VALLEY RD CONCORD, NC 28025","56500778890000","1","2026-05-15 00:00:00"
"BU2026-00119","Building Residential New","2026-01-14 00:00:00","1836 HUNTLEY RIDGE CONCORD, NC 28025","55158486630000","0",""
"BU2026-00122","Building Residential New","2026-01-14 00:00:00","655 NUTGROVE DRIVE NW DR NW CONCORD, NC 28027","46816256810000","1","2026-06-10 00:00:00"
"BU2026-00109","Building Residential New","2026-01-13 00:00:00","301 W 18TH ST KANNAPOLIS, NC 28081","154I015","0",""
"BU2026-00093","Building Residential New","2026-01-12 00:00:00","10727 LOWER ROCKY RIVER RD CONCORD, NC 28025","55251641100000","0",""
"BU2026-00094","Building Residential New","2026-01-12 00:00:00","9343 MOSS PLANTATION AVE NW, AC# CONCORD, NC 28027","46815800860000","0",""
"BU2026-00095","Building Residential New","2026-01-12 00:00:00","634 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816250740000","0",""
"BU2026-00098","Building Residential New","2026-01-12 00:00:00","3324 CHAROLAIS LN HARRISBURG, NC 28075","55174436180000","1","2026-06-03 00:00:00"
"BU2026-00099","Building Residential New","2026-01-12 00:00:00","624 DOWNSHIRE RD NW CONCORD, NC 28027","46816169970000","1","2026-06-05 00:00:00"
"BU2026-00100","Building Residential New","2026-01-12 00:00:00","8368 ASHVALE STREET NW ST NW CONCORD, NC 28027","46816293240000","1","2026-06-10 00:00:00"
"BU2026-00102","Building Residential New","2026-01-12 00:00:00","307 W 18TH ST KANNAPOLIS, NC 28081","154I016","0",""
"BU2026-00077","Building Residential New","2026-01-09 00:00:00","8114 CHILKOOT LN, AC# LOCUST, NC 28097","55763727320000","1","2026-05-20 00:00:00"
"BU2026-00085","Building Residential New","2026-01-09 00:00:00","257 ELM AVE NW, AC# CONCORD, NC 28025","56204873190000","1","2026-04-15 00:00:00"
"BU2026-00088","Building Residential New","2026-01-09 00:00:00","505 MURPHY STREET EXT KANNAPOLIS, NC 28081","56133474050000","0",""
"BU2026-00090","Building Residential New","2026-01-09 00:00:00","630 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816260300000","1","2026-06-05 00:00:00"
"BU2026-00063","Building Residential New","2026-01-08 00:00:00","4359 BLACK CT, AC# HARRISBURG, NC 28075","55078899770000","1","2026-06-05 00:00:00"
"BU2026-00064","Building Residential New","2026-01-08 00:00:00","3041 TRAMORE DR HARRISBURG, NC 28075","55164199120000","1","2026-05-27 00:00:00"
"BU2026-00065","Building Residential New","2026-01-08 00:00:00","2573 RED HILL ST NW, AC# CONCORD, NC 28027","56115291260000","0",""
"BU2026-00067","Building Residential New","2026-01-08 00:00:00","9347 MOSS PLANTATION AVE NW, AC# CONCORD, NC 28027","46815800450000","0",""
"BU2026-00068","Building Residential New","2026-01-08 00:00:00","1564 GOSSAGE LN NW, AC# CONCORD, NC 28027","46815871920000","0",""
"BU2026-00069","Building Residential New","2026-01-08 00:00:00","3205 TRAMORE DR HARRISBURG, NC 28075","55163174700000","1","2026-06-09 00:00:00"
"BU2026-00073","Building Residential New","2026-01-08 00:00:00","8122 CHILKOOT LN, AC# LOCUST, NC 28097","55763716210000","1","2026-05-21 00:00:00"
"BU2026-00075","Building Residential New","2026-01-08 00:00:00","12507 FORAGER PL, AC# MIDLAND, NC 28107","55447839420000","1","2026-06-03 00:00:00"
"BU2026-00049","Building Residential New","2026-01-07 00:00:00","4347 BLACK CT, AC# HARRISBURG, NC 28075","55079809150000","1","2026-06-05 00:00:00"
"BU2026-00050","Building Residential New","2026-01-07 00:00:00","4353 BLACK CT, AC# HARRISBURG, NC 28075","55078899960000","1","2026-06-05 00:00:00"
"BU2026-00051","Building Residential New","2026-01-07 00:00:00","8110 CHILKOOT LN, AC# LOCUST, NC 28097","55763737120000","1","2026-06-09 00:00:00"
"BU2026-00032","Building Residential New","2026-01-06 00:00:00","2555 WINFIELD ST KANNAPOLIS, NC 28083","145A06008","1","2026-05-22 00:00:00"
"BU2026-00038","Building Residential New","2026-01-06 00:00:00","4341 BLACK CT, AC# HARRISBURG, NC 28075","55079809450000","1","2026-06-05 00:00:00"
"BU2026-00040","Building Residential New","2026-01-06 00:00:00","659 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816222490000","0",""
"BU2026-00043","Building Residential New","2026-01-06 00:00:00","610 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816189730000","1","2026-05-19 00:00:00"
"BU2026-00044","Building Residential New","2026-01-06 00:00:00","4050 HEATHCLIFF RD, AC# CONCORD, NC 28025","55593020100000","0",""
"BU2026-00047","Building Commercial New","2026-01-06 00:00:00","4425 REPUBLIC CT NW, AC# CONCORD, NC 28027","56017168180000","0",""
"BU2026-00016","Building Residential New","2026-01-05 00:00:00","3301 EVA DR NW CONCORD, NC 28027","56113036770000","0",""
"BU2026-00017","Building Residential New","2026-01-05 00:00:00","3455 TRINITY CHURCH DR CONCORD, NC 28027","46925717610000","0",""
"BU2026-00018","Building Residential New","2026-01-05 00:00:00","3165 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129557110000","0",""
"BU2026-00019","Building Residential New","2026-01-05 00:00:00","3175 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129557030000","0",""
"BU2026-00020","Building Residential New","2026-01-05 00:00:00","3185 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129557050000","0",""
"BU2026-00021","Building Residential New","2026-01-05 00:00:00","3195 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129557070000","0",""
"BU2026-00025","Building Residential New","2026-01-05 00:00:00","3030 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129573590000","0",""
"BU2026-00026","Building Residential New","2026-01-05 00:00:00","250 SILVER CREEK RD CONCORD, NC 28025","56500857240000","1","2026-05-26 00:00:00"
"BU2026-00027","Building Residential New","2026-01-05 00:00:00","5459 ARNOLD WAY, AC# CONCORD, NC 28025","56507969530000","1","2026-03-18 00:00:00"
"BU2026-00029","Building Residential New","2026-01-05 00:00:00","5411 ARNOLD WAY CONCORD, NC 28025","56507999840000","1","2026-03-24 00:00:00"
"BU2026-00030","Building Residential New","2026-01-05 00:00:00","34 STRICKER AVE NW, LT# CONCORD, NC 28027","56211235030000","0",""
"BU2026-00003","Building Residential New","2026-01-02 00:00:00","3095 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129554690000","0",""
"BU2026-00005","Building Residential New","2026-01-02 00:00:00","3050 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129574430000","0",""
"BU2026-00010","Building Residential New","2026-01-02 00:00:00","8389 ASHVALE STREET NW ST NW CONCORD, NC 28027","46817119160000","1","2026-06-01 00:00:00"
"BU2026-00012","Building Residential New","2026-01-02 00:00:00","7048 BIL MAR DR, AC# HARRISBURG, NC 28075","55174511720000","1","2026-06-05 00:00:00"
"BU2026-00013","Building Residential New","2026-01-02 00:00:00","3040 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129574410000","0",""
"BU2026-00014","Building Residential New","2026-01-02 00:00:00","7065 BIL MAR DR, AC# HARRISBURG, NC 28075","55173498680000","1","2026-06-09 00:00:00"
"BU2026-00015","Building Residential New","2026-01-02 00:00:00","4249 DAHLIA DR, AC# HARRISBURG, NC 28075","55079276120000","0",""
"BU2026-00001","Building Residential New","2026-01-01 00:00:00","3985 SUNSET VALLEY RD CONCORD, NC 28025","56500873200000","0",""
"BU2026-00002","Building Residential New","2026-01-01 00:00:00","704 SMITH ST KANNAPOLIS, NC 28083","56230606310000","0",""
"BU2025-03823","Building Residential New","2025-12-31 00:00:00","460 SAND DUNES DR KANNAPOLIS, NC 28081","154I079","1","2026-06-02 00:00:00"
"BU2025-03824","Building Residential New","2025-12-31 00:00:00","110 WACO AVE, LT# KANNAPOLIS, NC 28083","56233743740000","1","2026-04-17 00:00:00"
"BU2025-03825","Building Residential New","2025-12-31 00:00:00","3075 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129554690000","0",""
"BU2025-03832","Building Residential New","2025-12-31 00:00:00","3080 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129574280000","0",""
"BU2025-03833","Building Residential New","2025-12-31 00:00:00","3070 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129574360000","0",""
"BU2025-03834","Building Residential New","2025-12-31 00:00:00","3105 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129555550000","0",""
"BU2025-03838","Building Residential New","2025-12-31 00:00:00","3060 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129574340000","0",""
"BU2025-03826","Building Commercial New","2025-12-31 00:00:00","2075 BOULDER RIVER TRL SW CONCORD, NC 28025","55275237690000","0",""
"BU2025-03807","Building Residential New","2025-12-30 00:00:00","7119 BIL MAR DR, AC# HARRISBURG, NC 28075","55173478490000","1","2026-05-27 00:00:00"
"BU2025-03808","Building Residential New","2025-12-30 00:00:00","3065 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129554770000","0",""
"BU2025-03810","Building Residential New","2025-12-30 00:00:00","5020 GOLD HILL RD E GOLD HILL, NC 28071","66032487770000","0",""
"BU2025-03812","Building Residential New","2025-12-30 00:00:00","3085 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129555610000","0",""
"BU2025-03813","Building Residential New","2025-12-30 00:00:00","271 STEWART ST NW CONCORD, NC 28027","56128047760000","1","2026-06-02 00:00:00"
"BU2025-03816","Building Residential New","2025-12-30 00:00:00","3470 ROBERTA RD CONCORD, NC 28027","55192072800000","0",""
"BU2025-03817","Building Residential New","2025-12-30 00:00:00","3690 ROBERTA RD CONCORD, NC 28027","55192071530000","0",""
"BU2025-03818","Building Residential New","2025-12-30 00:00:00","399 MT PLEASANT RD N MT PLEASANT, NC 28124","56710270850000","0",""
"BU2025-03799","Building Residential New","2025-12-29 00:00:00","464 SAND DUNES DR KANNAPOLIS, NC 28081","154I078","1","2026-06-02 00:00:00"
"BU2025-03801","Building Residential New","2025-12-29 00:00:00","2905 BALLENGER STREET ST KANNAPOLIS, NC 28027","46820470980000","1","2026-06-02 00:00:00"
"BU2025-03804","Building Residential New","2025-12-29 00:00:00","2915 BALLENGER STREET ST KANNAPOLIS, NC 28027","46820470630000","1","2026-05-27 00:00:00"
"BU2025-03790","Building Residential New","2025-12-23 00:00:00","476 SAND DUNES DR KANNAPOLIS, NC 28081","154I075","1","2026-05-14 00:00:00"
"BU2025-03791","Building Residential New","2025-12-23 00:00:00","484 SAND DUNES DR KANNAPOLIS, NC 28081","154I073","1","2026-05-07 00:00:00"
"BU2025-03792","Building Residential New","2025-12-23 00:00:00","7135 BIL MAR DR, AC# HARRISBURG, NC 28075","55173458980000","1","2026-05-22 00:00:00"
"BU2025-03794","Building Residential New","2025-12-23 00:00:00","472 SAND DUNES DR KANNAPOLIS, NC 28081","154I076","1","2026-05-14 00:00:00"
"BU2025-03795","Building Residential New","2025-12-23 00:00:00","468 SAND DUNES DR KANNAPOLIS, NC 28081","154I077","1","2026-06-02 00:00:00"
"BU2025-03796","Building Commercial New","2025-12-23 00:00:00","831 ZION CHURCH RD E CONCORD, NC 28025","55381884250000","0",""
